"V0";"V1";"V2a";"V2b";"V3a";"V3b";"V4a";"V4b";"V4c";"V5a";"V5b";"V5c";"V6";"V7";"V8";"V9";"V10a";"V10b";"V11a";"V11b";"V11c";"V12a";"V12b";"V13a";"V13b";"V14a";"V14b";"V15a";"V15b";"V16a";"V16b";"V17";"V18";"V19"
"NUI0389";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Pilar";"1";"387";"IBGE";"2010";"1";"e 2";;"4";"3";"3";"1";"9";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI0378";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Camilo Torres";"1";"167";"Base de Endereços da PBH";"2018";"1";"Ocupação organizada";;"4";"3";"3";"1";"1";;"0";;;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco de escorregamento,";"2";"-";"2";;"2";;"2";;"2";;"de 100 a 700"
"NUI0379";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Paulo Freire";"1";"161";"Base de Edificação da PBH";"2018";"1";"Ocupação organizada";;"3";"3";"3";"1";"1";;"1";"FBDS";;"2";;"2";"-";"2";;"2";;"2";;"3";;"de 100 a 700"
"NUI0376";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Marilene";"1";"231";"IBGE";"2010";"2";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"2";;"2";;"2";;"1";;"de 100 a 700"
"NUI0377";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Novo Santa Cecília";"1";"825";"PRU";"2015";"2";;;"4";"3";"3";"1";"1";;"1";"PBH";"Pesquisa de Campo";"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"4";"2";"1";;"2";;"1";;"3";;"de 701 a 2.000"
"NUI0382";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Esperança do Calafate";"1";"184";"Contagem em imagem de satélite Google";"2017";"1";;;"3";"2";"3";"1";"1";;"0";;;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"3";"1";"2";;"2";;"3";;"3";;"de 100 a 700"
"NUI0383";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Horta 2";"1";"122";"Base de Endereços da PBH";"2018";"1";;;"4";"2";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"2";;"2";;"2";;"3";;"de 100 a 700"
"NUI0380";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Horta 1";"1";"63";"Base de Edificação da PBH";"2018";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"2";;"2";;"2";;"3";;"de 51 a 99"
"NUI0381";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Rosa Leão";"1";"1289";"Contagem em imagem de satélite Google";"2017";"1";"Ocupação organizada";;"3";"2";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco de escorregamento, Risco inundações";"4";"1";"2";;"2";;"2";;"3";;"de 701 a 2.000"
"NUI0269";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Vitória (Novo Ouro Preto)";"1";"8";"Número de unidades construídas (PBH)";"2019";"3";;;"2";"3";"3";"2";"1";;"0";;;"3";"Risco associado a escavações, Risco de erosão e assoreamento";"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0252";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Condomínio Bromélias";"1";"96";"Número de unidades construídas (PBH)";"2014";"3";;;"3";"3";"3";"1";"1";;"1";"PBH";"Pesquisa de Campo";"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento";"2";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0243";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Jardim do Vale PAC";"1";"16";"Número de unidades construídas (PBH)";"2018";"3";;;"2";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0236";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Belmonte (Reassentamento Beira Linha/Minas Caixa)";"1";"16";"Número de unidades construídas (PBH)";"2016";"3";;;"3";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0226";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Alpes I";"1";"80";"Número de unidades construídas (PBH)";"2008";"3";;;"4";"3";"3";"1";"5";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0227";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conquista da União (Tirol)";"1";"280";"Número de unidades construídas (PBH)";"2000";"3";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI0253";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Condomínio Camélias";"1";"64";"Número de unidades construídas (PBH)";"2014";"3";;;"3";"3";"3";"1";"1";;"0";;;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0254";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Condomínio das Azaléias";"1";"48";"Número de unidades construídas (PBH)";"2014";"3";;;"3";"3";"3";"1";"1";;"0";"FBDS";"menos de 1%";"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento";"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0237";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Serra Verde";"1";"48";"Número de unidades construídas (PBH)";"2015";"3";;;"3";"3";"3";"3";"2";;"1";"FBDS";;"3";"Risco de contaminação do lençol freático, Risco inundações";"3";"1";"1";;"1";;"1";;"1";;"até 50"
"NUI0238";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Habitacional Camões - Quadra 33";"1";"64";"Número de unidades construídas (PBH)";"2015";"3";;;"3";"3";"3";"2";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"1";;"2";;"1";;"1";;"de 51 a 99"
"NUI0247";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Ricci Pace";"1";"144";"Número de unidades construídas (PBH)";"2012";"3";;;"3";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"3";"2";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI0258";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Habitacional Quadra 122/11 - Setor Madri";"1";"32";"Número de unidades construídas (PBH)";"2016";"3";;;"3";"3";"3";"2";"1";;"0";;;"3";"Risco associado a escavações";"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0241";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Habitacional Camões - Quadra 35";"1";"16";"Número de unidades construídas (PBH)";"2015";"3";;;"3";"3";"3";"2";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"3";"1";"1";;"1";;"1";;"1";;"até 50"
"NUI0242";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Habitacional Surreti (Quadra 6)";"1";"96";"Número de unidades construídas (PBH)";"2017";"3";;;"2";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0239";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Camões Quadra 32";"1";"64";"Número de unidades construídas (PBH)";"2017";"3";;;"2";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0240";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Habitacional Camões - Quadra 34";"1";"16";"Número de unidades construídas (PBH)";"2015";"3";;;"3";"3";"3";"2";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"3";"1";"1";;"1";;"1";;"1";;"até 50"
"NUI0250";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Vitória";"1";"8";"Número de unidades construídas (PBH)";"2013";"3";;;"3";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0270";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Quartzo Azul";"1";"8";"Número de unidades construídas (PBH)";"2013";"3";;;"3";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0248";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Nova Esperança (Área D)";"1";"56";"Número de unidades construídas (PBH)";"2013";"3";;;"3";"3";"3";"1";"1";;"0";;;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0249";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Ebenézer (Área B)";"1";"32";"Número de unidades construídas (PBH)";"2013";"3";;;"3";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0245";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Santa Rosa I";"1";"56";"Número de unidades construídas (PBH)";"2012";"3";;;"3";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0246";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Por do Sol (Mangueiras)";"1";"16";"Número de unidades construídas (PBH)";"2012";"3";;;"3";"3";"3";"1";"1";;"1";"FBDS";;"2";;"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0271";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Berilo";"1";"10";"Número de unidades construídas (PBH)";"2013";"3";;;"3";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0244";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Santa Rosa II";"1";"50";"Número de unidades construídas (PBH)";"2011";"3";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0272";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Asca (Urucuia Quarteirão 34)";"1";"58";"Número de unidades construídas (PBH)";"1999";"3";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0273";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Asca (Urucuia Quarteirão 35)";"1";"62";"Número de unidades construídas (PBH)";"1999";"3";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"2";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0262";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Jardim da Mata III (Granja VIII)";"1";"54";"Número de unidades construídas (PBH)";"2017";"3";;;"2";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de erosão e assoreamento";"3";"1";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0263";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Jardim da Mata IV (Granja VIII)";"1";"44";"Número de unidades construídas (PBH)";"2017";"3";;;"2";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de erosão e assoreamento";"3";"1";"1";;"1";;"1";;"1";;"até 50"
"NUI0257";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Habitacional Santa Amélia - Quadra 133 (Virgílio de Melo Franco Quadra 133)";"1";"80";"Número de unidades construídas (PBH)";"2017";"3";;;"2";"3";"3";"2";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"2";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0259";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Habitacional Rio Trici - Quadra 122/12";"1";"32";"Número de unidades construídas (PBH)";"2017";"3";;;"2";"3";"3";"3";"1";;"0";;;"3";"Risco associado a escavações";"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0276";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"São José (Quarteirão 113)";"1";"128";"Número de unidades construídas (PBH)";"2010";"3";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"4";"1";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI0256";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Habitacional Santa Amélia (Virgílio Melo Franco Quadra 94)";"1";"80";"Número de unidades construídas (PBH)";"2016";"3";;;"3";"3";"3";"2";"1";;"1";"FBDS";;"3";"Risco associado a escavações";"2";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0404";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Comunidade Calon - São Gabriel";"3. CDPCM-BH";"44";"Base edificação BHMAP";"2018";"6";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"2";;"2";;"2";;"2";;"até 50"
"NUI0405";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Mangueiras";"3.Fundação Palmares/INCRA";"19";"Base edificação BHMAP";"2018";"6";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"4";"1";"3";;"3";;"4";;"4";;"até 50"
"NUI0277";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Safira";"1";"24";"Número de unidades construídas (PBH)";"2019";"3";;;"2";"3";"3";"2";"1";;"1";"FBDS";;"3";"Risco de erosão e assoreamento";"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0403";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Comunidade Calon - Céu Azul";"3. CDPCM-BH";"25";"Contagem em imagem de satélite Google";"2020";"6";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"3";"1";"2";;"3";;"2";;"3";;"até 50"
"NUI0408";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Manzo Ngunzo Kaiango";"3.Fundação Palmares";"23";"Jornal EM";"2018";"6";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco de contaminação do lençol freático, Risco de escorregamento";"4";"2";"4";;"4";"domicílios diversos em um mesmo lote: quilombo urbano";"4";;"4";;"até 50"
"NUI0216";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto H2 - Prosam (Várzea do Felicíssimo)";"1";"258";"SMAPU - Estudo sobre o Censo 2010";"dez-19";"3";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco de contaminação do lençol freático";"3";"1";"2";;"2";;"1";;"2";;"de 100 a 700"
"NUI0407";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Luízes";"3.Fundação Palmares/INCRA";"50";"Não possui fonte precisa (BHMAP)";"2018";"6";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de escorregamento";"4";"2";"4";;"4";"domicílios diversos em um mesmo lote: quilombo urbano";"4";;"4";;"até 50"
"NUI0406";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Família Souza (Vila Teixeira Soares)";"3.Fundação Palmares";"14";"Parecer registro - CDPCM-BH";"2020";"6";;;"4";"3";"3";"2";"1";;"0";;;"2";;"2";"-";"4";;"4";"domicílios diversos em um mesmo lote: quilombo urbano";"4";;"4";;"até 50"
"NUI0231";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Belém (Condomínio I)";"1";"32";"Número de unidades construídas (PBH)";"2009";"3";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0274";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Parque dos Solimões";"1";"180";"Número de unidades construídas (PBH)";"2014";"3";;;"2";"3";"3";"3";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"4";"2";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI0229";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Belém (Condomínio III)";"1";"16";"Número de unidades construídas (PBH)";"2010";"3";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0230";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Belém (Condomínio II)";"1";"32";"Número de unidades construídas (PBH)";"2010";"3";;;"4";"3";"3";"1";"1";;"1";"PBH";"Pesquisa de Campo";"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0218";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Safira";"1";"220";"Número de unidades construídas (PBH)";"2017";"3";;;"2";"3";"3";"3";"1";;"1";"FBDS";;"3";"Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco de escorregamento";"2";"-";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI0275";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Condomínio Marajó / Orgulho de Minas I";"1";"200";"Número de unidades construídas (PBH)";"2017";"3";;;"2";"3";"3";"2";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"4";"1";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI0265";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Ipiranga";"1";"34";"Número de unidades construídas (PBH)";"1999";"3";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"4";;"2";;"1";;"1";;"até 50"
"NUI0219";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Janaúba";"1";"94";"Número de unidades construídas (PBH)";"2017";"3";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco de contaminação do lençol freático";"2";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0232";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Habitacional Joinville (Quadra 38)";"1";"48";"Número de unidades construídas (PBH)";"2014";"3";;;"3";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"3";"1";"1";;"1";;"1";;"1";;"até 50"
"NUI0233";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Bonsucesso (Conjunto 8)";"1";"56";"Número de unidades construídas (PBH)";"2014";"3";;;"3";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0266";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Safira";"1";"8";"Número de unidades construídas (PBH)";"1998";"3";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0220";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Gonçalo Laço";"1";"16";"Número de unidades construídas (PBH)";"1998";"3";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0268";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Recanto Verde (R2)";"1";"184";"Número de unidades construídas (PBH)";"2011";"3";;;"4";"3";"3";"1";"5";;"1";"PBH";"Pesquisa de Campo";"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"4";"1";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI0228";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Grajaú (AR10)";"1";"48";"Número de unidades construídas (PBH)";"2010";"3";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco associado a escavações, Risco de erosão e assoreamento, Risco de escorregamento";"4";"2";"1";;"1";;"1";;"1";;"até 50"
"NUI0234";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Paranan (Conjunto 6)";"1";"32";"Número de unidades construídas (PBH)";"2014";"3";;;"3";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0235";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Havaí II";"1";"18";"Número de unidades construídas (PBH)";"1998";"3";;;"4";"3";"3";"1";"5";;"0";;;"3";"Risco de contaminação do lençol freático";"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0278";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Ap Ponto Esplendor";"1";"30";"Número de unidades construídas (PBH)";"2019";"3";;;"2";"3";"3";"3";"1";;"0";;;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"4";"2";"1";;"1";;"1";;"1";;"até 50"
"NUI0267";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Dom Silvério";"1";"71";"Número de unidades construídas (PBH)";"2019";"3";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco de contaminação do lençol freático";"2";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0251";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Residencial Nova Canaã (Área F)";"1";"56";"Número de unidades construídas (PBH)";"2014";"3";;;"3";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento";"4";"2";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0225";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Pérola";"1";"144";"Número de unidades construídas (PBH)";"2019";"3";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI0223";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"São José (Quarteirão 115)";"1";"384";"Número de unidades construídas (PBH)";"2008";"3";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI0224";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"São José (Quarteirão 48)";"1";"304";"Número de unidades construídas (PBH)";"2008";"3";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco associado a escavações";"2";"-";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI0221";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Bacuraus I";"1";"32";"Número de unidades construídas (PBH)";"1998";"3";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0222";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Primavera";"1";"144";"Número de unidades construídas (PBH)";"1998";"3";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI0074";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Novo São Lucas";"1";"1044";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"3";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco de escorregamento,";"3";"1";"2";;"4";;"2";;"2";;"de 701 a 2.000"
"NUI0075";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Pindura Saia";"1";"61";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco de contaminação do lençol freático";"2";"-";"4";;"4";;"2";;"2";;"de 51 a 99"
"NUI0084";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila da Paz Anel Rodoviário";"1";"105";"URBEL - Informações Cadastrais";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"2";"-";"4";;"4";;"3";;"2";;"de 100 a 700"
"NUI0073";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Nossa Senhora de Fátima";"1";"3019";"IBGE - Censo 2010";"dez-14";"1";;;"4";"2";"3";"1";"3";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de escorregamento";"3";"1";"2";;"4";;"2";;"2";;"mais que 2.000"
"NUI0078";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Camponesa III";"1";"24";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"5";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"4";"2";"4";;"3";;"1";;"1";;"até 50"
"NUI0079";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Boa Esperança";"1";"166";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";"FBDS";"menos de 1%";"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"4";;"4";;"2";;"2";;"de 100 a 700"
"NUI0076";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Santa Isabel";"1";"41";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"4";;"4";;"1";;"1";;"até 50"
"NUI0077";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Santa Lúcia (Barragem)";"1";"2732";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"5";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco de escorregamento,";"4";"1";"2";;"4";;"2";;"2";;"mais que 2.000"
"NUI0086";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila São Gabriel";"1";"160";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"4";"1";"2";;"4";;"4";;"2";;"de 100 a 700"
"NUI0204";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Bonsucesso (Conjunto Ferrara)";"1";"258";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"3";;;"4";"3";"3";"1";"5";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de escorregamento";"4";"1";"1";;"2";;"1";;"1";;"de 100 a 700"
"NUI0069";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Dias (Buraco Quente)";"1";"334";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco de contaminação do lençol freático";"4";"1";"3";;"4";;"2";;"2";;"de 100 a 700"
"NUI0085";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Ouro Minas (Fazendinha)";"1";"188";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"4";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco inundações";"4";"2";"2";;"2";;"2";;"2";;"de 100 a 700"
